2,5,A,B,C
0.2364169544976281,5.8629700947342345,48,49,67
0.2364169544976277,0.1973846266617336,48,50,59
0.1513878188659976,4.627097629045019,48,50,69
0.23641695449762765,1.946302422493336,48,54,59
0.2364169544976281,6.352349596986188,48,54,62
0.23641695449762765,5.81907382797718,48,54,65
0.1513878188659976,3.7884447922615294,48,55,69
0.1513878188659976,1.758231009942083,48,58,62
0.2364169544976277,1.819459209300133,48,58,65
0.1513878188659976,1.7227539952652684,48,58,67
0.23641695449762765,0.6871781078410795,48,59,65
0.2364169544976277,3.2457128835277937,48,62,65
0.1513878188659976,3.53621171445495,48,62,67
0.2364169544976281,2.432522879021126,48,65,68
0.23641695449762765,8.386930646990676,49,52,57
0.2364169544976281,9.637665409728227,49,52,69
0.23641695449762765,9.686070321200408,49,54,57
0.23641695449762765,5.5790725806694725,49,54,59
0.23641695449762765,4.6665739540211275,49,54,67
0.1513878188659976,2.4024817645574714,49,55,69
0.23641695449762765,7.926320458204369,49,56,57
0.23641695449762765,7.109080179758415,49,56,58
0.23641695449762765,2.014556201690727,49,57,59
0.2364169544976281,6.928158656312356,49,57,68
0.2364169544976281,14.372346092239699,49,57,69
0.2364169544976281,8.010826310664765,49,58,60
0.2364169544976281,7.035609546872539,49,58,65
0.23641695449762765,3.0473949380188827,49,58,67
0.1513878188659976,6.4734350421906655,49,60,65
0.2364169544976277,4.563246782480398,49,60,67
0.2364169544976281,5.748485971462807,49,67,69
0.23641695449762765,2.4551875445937146,50,55,59
0.23641695449762765,10.318678914060703,50,61,62
0.10690159234251212,0.6464380070965836,51,52,59
0.05372412327392597,-2.326876555741229,51,52,60
0.018313922642222258,-3.2046141838361013,51,52,61
0.05372412327392597,-0.7224090076530096,51,52,62
0.05372412327392597,-2.2132616168323835,51,52,65
0.05372412327392597,-1.0391246513068142,51,52,68
0.11491795898547362,7.410897698021523,51,55,59
0.029023251377341863,-2.952241578411308,51,55,60
0.029023251377341863,-3.0503855383248912,51,55,62
0.2364169544976281,-0.4942646184467137,51,58,60
0.2364169544976281,2.731038092943427,51,58,65
0.1513878188659976,3.012417969178048,51,59,60
0.1513878188659976,3.4200426926214167,51,59,65
0.1513878188659976,3.5829966281125647,51,60,65
0.1513878188659976,9.887119530315376,51,61,62
0.1513878188659976,10.643021114142273,51,61,65
0.1513878188659976,0.7763840450936179,52,53,65
0.1513878188659976,4.955072982051013,52,53,68
0.2364169544976277,12.569439669645787,52,57,69
0.179459672470701,-0.3240667096740317,52,59,61
0.23641695449762765,7.368992138137521,52,59,69
0.03200905939508617,-1.2175671082701245,52,60,61
0.1513878188659976,1.1186107968750747,52,60,65
0.2364169544976277,12.837650066555547,52,60,67
0.1117499996047744,0.6096047505196928,52,61,62
0.1117499996047744,-2.0456218507164587,52,61,65
0.0320090593950862,0.4386568835777105,52,61,68
0.0537241232739258,-10.14902480249673,52,62,63
0.2364169544976277,7.671334004705255,52,62,64
0.2364169544976277,3.91774407836537,52,62,66
0.10690159234251208,-2.2681514826919655,52,63,64
0.10690159234251208,-1.8861571715536627,52,63,66
0.10690159234251208,2.135521390513066,52,63,67
0.053724123273925575,-8.276392762258864,52,63,68
0.23641695449762765,5.314321978203901,52,66,67
0.2364169544976281,7.115441093890276,52,66,68
0.23641695449762765,9.07521837704754,52,66,69
0.1513878188659976,1.8895121047188816,53,54,59
0.1513878188659976,3.129087105238648,53,54,65
0.1513878188659976,1.92725993981462,53,54,68
0.05342040603096994,-0.0956330377723944,53,55,59
0.1513878188659976,9.330568655293797,53,56,65
0.2364169544976281,5.593572235666101,53,58,65
0.1513878188659976,2.5837454298742486,53,59,65
0.1513878188659976,3.753134998987624,54,57,59
0.1513878188659976,3.3023517609617894,54,59,65
0.1513878188659976,12.02645351932601,54,59,69
0.1513878188659976,4.2826880514374635,54,61,65
0.2364169544976281,16.035861920482052,54,62,65
0.1513878188659976,2.5862562273025613,55,59,69
0.2364169544976281,5.849716646011172,55,62,64
0.2364169544976277,11.324171665297706,56,60,62
0.1513878188659976,10.18395367303223,56,60,65
0.1513878188659976,8.156821034097838,56,61,65
0.2364169544976281,14.972506061355395,56,62,65
0.2364169544976277,6.485744406870745,57,66,68
0.2364169544976281,9.511917343798777,58,60,62
0.23641695449762765,7.664915877088803,58,60,65
0.2364169544976281,3.9761746965766416,58,60,67
0.2364169544976277,8.62253097646424,58,62,65
0.1513878188659976,2.3550182955460226,58,62,67
0.2364169544976277,2.9915754851871585,59,60,61
0.1513878188659976,1.9179658719833927,59,60,65
0.23641695449762765,2.3491838221850685,60,61,62
0.2364169544976281,11.49622731128553,60,62,65
0.23641695449762765,3.9008909376617353,60,62,67
0.2364169544976277,4.814947214643215,61,65,68
0.1513878188659976,4.170095951430247,62,63,67
0.23641695449762765,4.885981158511736,62,65,66
0.1513878188659976,4.823803962319275,63,64,68
0.1513878188659976,6.431714814477463,63,66,67
0.2364169544976277,4.359137750818187,65,66,68
0.6309011226299858,15.105263766160311,0,2,9
0.4564984440207469,10.019586786310542,0,2,16
0.3375654352833232,12.615944474618713,0,2,17
0.3375654352833232,9.249113254649556,0,2,24
0.34981407413765914,8.61148059778467,0,2,37
0.4564984440207469,16.786666481902742,0,2,39
0.3375654352833232,13.825134586411151,0,2,42
0.34981407413765914,7.5657275615418,0,2,46
0.6309011226299858,16.784998225403413,0,2,53
0.34981407413765914,7.737658185986576,0,2,65
0.3375654352833232,11.939368191851669,0,2,66
0.3375654352833232,12.668752396101056,0,8,17
0.3375654352833232,10.294341004099463,0,8,21
0.4564984440207469,10.163916946982388,0,8,37
0.34981407413765914,7.9642951096678685,0,8,39
0.4564984440207469,9.241550461693727,0,8,46
0.34981407413765914,8.959628154935189,0,8,47
0.3375654352833232,9.198291893160663,0,8,50
0.4304029265558517,19.497439140960328,0,8,54
0.5000000000000001,17.864294432321802,0,8,55
0.34981407413765914,8.083178393625243,0,8,65
0.34981407413765914,8.221920604533041,0,8,67
0.6309011226299857,15.976275742106814,0,9,12
0.6309011226299857,15.000550241988595,0,9,16
0.5,16.004547781168036,0,9,20
0.6309011226299858,16.682265585266574,0,9,24
0.5000000000000004,26.488818285962008,0,9,28
0.5,15.501923668023615,0,9,37
0.6309011226299857,14.328211680530305,0,9,39
0.6309011226299858,17.30295556880947,0,9,41
0.5,15.554573261398106,0,9,42
0.6309011226299858,16.030698160708607,0,9,44
0.5000000000000004,16.725875993721548,0,9,53
0.7247448713915889,26.314286307127208,0,9,55
0.6309011226299857,14.326113956893742,0,9,56
0.6309011226299857,16.58950467625892,0,9,61
0.5,12.308485898652297,0,9,66
0.38611144788280943,8.611387681595781,0,10,15
0.38611144788280943,9.463662455287446,0,10,16
0.4304029265558517,15.042404750640864,0,10,17
0.4304029265558517,19.42971473126517,0,10,20
0.38611144788280943,9.421447011764863,0,10,24
0.5725513456002111,21.007968144206465,0,10,37
0.4304029265558517,17.075225428555036,0,10,44
0.38611144788280943,9.318880994619633,0,10,46
0.5725513456002111,14.865691069208724,0,10,49
0.5,23.926236494155283,0,10,54
0.38611144788280943,8.722347599924781,0,10,58
0.38611144788280943,9.33021048159732,0,10,61
0.38611144788280943,9.889625339577666,0,10,66
0.3807785909159453,9.26773012746836,0,12,16
0.349814074137659,9.357919076770543,0,12,17
0.349814074137659,8.958657370033885,0,12,20
0.4564984440207473,11.128214524951739,0,12,21
0.3807785909159453,9.195959755059627,0,12,37
0.349814074137659,9.724547457296826,0,12,44
0.3807785909159453,9.361227893341331,0,12,46
0.349814074137659,9.235998239890993,0,12,66
0.5000000000000001,9.765856660857962,0,12,67
0.5000000000000001,14.81883553436922,0,15,16
0.349814074137659,7.953536878503691,0,15,17
0.6309011226299858,22.065381816732152,0,15,28
0.4564984440207473,9.39025901037532,0,15,42
0.4564984440207473,13.059326697085572,0,15,44
0.5000000000000001,8.779064434871499,0,15,46
0.5000000000000001,8.630752162579077,0,15,49
0.349814074137659,7.934098571307447,0,15,50
0.5725513456002114,15.001640764002149,0,15,54
0.3807785909159453,7.919498813092531,0,15,61
0.4564984440207473,11.32838143662122,0,15,66
0.349814074137659,9.064353071206694,0,16,17
0.349814074137659,8.613631440910503,0,16,20
0.4564984440207473,13.047322384303662,0,16,24
0.3807785909159453,9.201337086654368,0,16,37
0.5000000000000001,14.430003280085595,0,16,39
0.349814074137659,9.896060331168519,0,16,41
0.4564984440207473,17.503442287315313,0,16,42
0.5000000000000001,21.275281528671552,0,16,47
0.4564984440207473,9.421510868008994,0,16,50
0.3861114478828093,12.35920048583952,0,16,54
0.6309011226299858,24.18711831390555,0,16,55
0.5000000000000001,19.61276979578792,0,16,58
0.4564984440207473,14.144140762319465,0,16,66
0.3375654352833232,10.19594475755727,0,17,20
0.3375654352833232,9.007602477422159,0,17,24
0.28077640640441515,9.381638374685613,0,17,41
0.28077640640441515,8.413840759604607,0,17,42
0.3375654352833232,13.163825812651885,0,17,44
0.4304029265558517,18.475878718999926,0,17,54
0.6309011226299858,17.599405363860658,0,17,55
0.34981407413765914,7.816430926495652,0,17,56
0.4564984440207469,10.140424236342415,0,17,65
0.4564984440207469,9.868427777871931,0,17,67
0.3375654352833232,7.9310088954033855,0,20,21
0.28077640640441515,8.490414027853612,0,20,24
0.4564984440207469,17.822391061988522,0,20,37
0.34981407413765914,7.785418680682111,0,20,39
0.28077640640441515,9.154770479439419,0,20,41
0.34981407413765914,8.44142126624819,0,20,47
0.34981407413765914,8.279850665190054,0,20,49
0.3375654352833232,10.564023446852339,0,20,50
0.3861114478828095,11.50496840244084,0,20,54
0.6309011226299858,24.3120478411492,0,20,55
0.4564984440207469,8.950017637902285,0,20,65
0.28077640640441515,8.719401652727548,0,20,66
0.4564984440207469,20.923398876725546,0,20,67
0.4564984440207469,10.016658667636232,0,21,39
0.3375654352833232,10.537078495038584,0,21,42
0.34981407413765914,7.031292940952713,0,21,46
0.6309011226299858,12.372036785378652,0,21,53
0.6309011226299858,19.42590971811401,0,21,55
0.4564984440207469,7.622090855129409,0,21,56
0.4564984440207469,11.217863161419196,0,21,61
0.34981407413765914,7.5374767765101325,0,21,65
0.28077640640441515,7.575059251474117,0,21,66
0.4564984440207469,11.153430474636409,0,21,67
0.3375654352833232,12.804151219905762,0,24,41
0.28077640640441515,8.944755218589727,0,24,44
0.34981407413765914,8.639929069168495,0,24,47
0.34981407413765914,8.304754853372522,0,24,49
0.28077640640441515,8.082668902228763,0,24,50
0.34981407413765914,7.768138859817466,0,24,58
0.4564984440207469,10.130488391149932,0,24,61
0.4564984440207469,11.486440558279753,0,24,65
0.28077640640441515,8.8734819164616,0,24,66
0.5,19.213273875651762,0,28,39
0.5,19.752421250276647,0,28,42
0.5,19.387448166085967,0,28,46
0.6309011226299857,27.460516437937244,0,28,47
0.7247448713915889,30.217554062370624,0,28,53
0.7247448713915889,36.46840619262165,0,28,55
0.5,18.629037571827016,0,28,58
0.6309011226299857,21.106951082441174,0,28,65
0.6309011226299858,20.698586874320927,0,28,66
0.6309011226299857,30.528133144966922,0,28,67
0.5000000000000001,18.336189713396227,0,37,39
0.349814074137659,9.51444404216199,0,37,44
0.3807785909159453,9.177376319150945,0,37,47
0.3807785909159453,9.085224694120114,0,37,49
0.5725513456002114,24.835686395673804,0,37,54
0.5000000000000001,16.763186742365725,0,37,58
0.3807785909159453,8.749009960067772,0,37,61
0.349814074137659,9.573376781695325,0,39,41
0.349814074137659,9.499437912269887,0,39,42
0.4564984440207473,17.826253900163895,0,39,44
0.3807785909159453,8.929032586570521,0,39,46
0.5000000000000001,13.072474451456088,0,39,47
0.3807785909159453,9.25973463476456,0,39,49
0.3861114478828093,12.698712304608698,0,39,54
0.6309011226299858,19.43436142708521,0,39,55
0.5000000000000001,8.726881156992803,0,39,56
0.5000000000000001,18.3702207982019,0,39,58
0.5000000000000001,18.646356777197408,0,39,61
0.3807785909159453,9.082547397084175,0,39,67
0.34981407413765914,8.644384516107754,0,41,49
0.6309011226299858,15.599874088774445,0,41,53
0.3861114478828095,11.810337150850144,0,41,54
0.5000000000000001,17.889969872573772,0,41,55
0.34981407413765914,7.683969036069469,0,41,56
0.34981407413765914,8.733083415511762,0,41,65
0.3375654352833232,13.635643789338856,0,41,66
0.4564984440207469,9.465397762482716,0,42,46
0.34981407413765914,8.157793906928207,0,42,47
0.4564984440207469,12.792202994276154,0,42,49
0.3375654352833232,9.686405828751512,0,42,50
0.34981407413765914,7.606253983684575,0,42,56
0.4564984440207469,15.363131654444118,0,42,61
0.4564984440207469,16.661269954604947,0,42,67
0.28077640640441515,7.623049835751402,0,44,50
0.4564984440207469,9.466673421966233,0,44,56
0.4564984440207469,15.4627496628624,0,44,58
0.4564984440207469,15.803601596604988,0,44,61
0.34981407413765914,7.529943314961409,0,44,65
0.34981407413765914,8.429822820123999,0,44,67
0.5000000000000001,10.47239036871791,0,46,47
0.5000000000000001,7.380008968409442,0,46,56
0.5000000000000001,10.241890753088963,0,46,58
0.5000000000000001,7.580186826954932,0,46,65
0.4564984440207473,8.661773383783764,0,46,66
0.3807785909159453,8.363615093690328,0,46,67
0.3807785909159453,9.20412021248764,0,47,49
0.6309011226299858,15.60265637287398,0,47,53
0.5725513456002114,17.042927686421777,0,47,54
0.3807785909159453,9.238517160611732,0,47,58
0.5000000000000001,17.806351050535415,0,47,61
0.4564984440207473,14.334292393406338,0,47,66
0.5000000000000001,17.065471937630793,0,47,67
0.5725513456002114,16.555172311057323,0,49,54
0.6309011226299858,21.414767502485173,0,49,55
0.3807785909159453,7.9841820765827975,0,49,56
0.3807785909159453,8.240832617760994,0,49,58
0.5000000000000001,10.039235458855039,0,49,65
0.3807785909159453,8.85000173632069,0,49,67
0.6309011226299858,17.081320205449394,0,50,55
0.4564984440207469,10.080983138972787,0,50,61
0.4999999999999999,13.80835216741344,0,53,54
0.7247448713915889,19.35624469701087,0,53,55
0.6309011226299857,11.682295767474725,0,53,56
0.5,10.071232468818623,0,53,58
0.6309011226299857,13.068817784821675,0,53,65
0.38611144788280943,11.490971974406767,0,54,61
0.38611144788280943,10.796429238445576,0,54,65
0.38611144788280943,11.055587295199272,0,54,67
0.5000000000000001,10.487734901137573,0,56,58
0.5000000000000001,10.376520695861654,0,56,61
0.5000000000000001,8.221568982259827,0,56,65
0.3807785909159453,8.571335876375809,0,58,65
0.5000000000000001,12.148814000118255,0,58,67
0.5000000000000001,11.653843392539835,0,61,65
0.349814074137659,7.75615430238204,0,65,66
0.34981407413765914,8.708638683462706,0,66,67
0.2364169544976281,9.884592025889873,1,2,3
0.28077640640441515,12.272327383328314,1,2,4
0.4564984440207471,13.050964553371134,1,2,9
0.2364169544976281,10.8647526120523,1,2,35
0.23641695449762765,6.716047160911338,1,2,37
0.2364169544976281,10.298153422951305,1,2,38
0.2364169544976281,10.138526814345996,1,2,39
0.23641695449762765,7.9950711556347525,1,2,42
0.28077640640441515,7.2919507417441345,1,2,51
0.3807785909159452,2.0284496996877124,1,2,53
0.23641695449762765,2.407389643533726,1,2,65
0.23641695449762765,3.33379306362119,1,2,69
0.2364169544976277,9.261348459536158,1,3,14
0.1513878188659976,3.991464190707279,1,3,20
0.3498140741376591,9.418602789935447,1,3,22
0.2364169544976277,10.992701328133094,1,3,31
0.2364169544976277,9.685195308312721,1,3,37
0.1513878188659976,8.66422226661593,1,3,38
0.3375654352833232,11.727954081091793,1,3,51
0.2364169544976277,8.569331889101207,1,3,60
0.2364169544976277,2.5911477542273817,1,3,69
0.337565435283323,24.321608824644073,1,4,5
0.43040292655585183,24.81016609866291,1,4,9
0.28077640640441504,11.255330341958725,1,4,14
0.28077640640441504,11.519358285549776,1,4,15
0.28077640640441504,11.923552464704544,1,4,25
0.4564984440207473,13.039221216691331,1,4,31
0.337565435283323,21.118417012878233,1,4,35
0.337565435283323,23.22140038832595,1,4,38
0.337565435283323,24.63809642058682,1,4,39
0.28077640640441504,11.269830345385964,1,4,42
0.4564984440207473,14.140099129696624,1,4,48
0.34981407413765897,12.46481175993609,1,4,56
0.337565435283323,26.240546279838448,1,4,57
0.4564984440207473,14.653670936407964,1,4,58
0.4564984440207473,25.844786410417928,1,4,60
0.4564984440207473,16.208631502137827,1,4,64
0.28077640640441504,11.303044930898993,1,4,65
0.3498140741376592,7.230102568862217,1,5,9
0.2364169544976277,16.18000216684341,1,5,14
0.2364169544976277,12.272135883718171,1,5,15
0.1513878188659976,3.813113996701828,1,5,18
0.2364169544976277,8.163770596783475,1,5,19
0.1513878188659976,4.855483839336445,1,5,20
0.3498140741376591,9.465553506431952,1,5,22
0.5,19.71386159050304,1,5,36
0.1513878188659976,9.550290623174279,1,5,49
0.3498140741376591,1.2773387247893666,1,5,53
0.3498140741376592,10.41729185935042,1,5,55
0.1513878188659976,2.7232931238223244,1,5,56
0.28077640640441504,8.690516912692576,1,9,14
0.34981407413765897,8.49333880136384,1,9,18
0.337565435283323,11.54369524807152,1,9,20
0.3861114478828093,17.800777134506983,1,9,22
0.4564984440207473,13.727530698701944,1,9,25
0.34981407413765897,9.404578535647174,1,9,26
0.4564984440207473,11.50081812666046,1,9,31
0.6309011226299859,21.586204021942724,1,9,36
0.4564984440207473,12.801301771094089,1,9,37
0.34981407413765897,8.692353947997594,1,9,38
0.337565435283323,10.036077173891798,1,9,39
0.28077640640441504,8.492525061790168,1,9,42
0.34981407413765897,8.408776776386139,1,9,44
0.28077640640441504,9.10928823311508,1,9,48
0.6309011226299859,15.271865458217167,1,9,53
0.43040292655585183,19.308108416593974,1,9,55
0.337565435283323,10.101625508348542,1,9,56
0.28077640640441504,7.275356183122492,1,9,69
0.2364169544976281,4.0227281928721865,1,14,18
0.2364169544976281,5.47432861378978,1,14,20
0.23641695449762765,10.654082601649302,1,14,34
0.2364169544976281,11.271728708117294,1,14,39
0.23641695449762765,14.96664239947556,1,14,42
0.2364169544976281,12.940231289445178,1,14,44
0.28077640640441515,8.109890573054805,1,14,55
0.23641695449762765,5.935622916817407,1,14,60
0.23641695449762765,3.5546473551059705,1,14,64
0.23641695449762765,7.581500692616482,1,14,69
0.3807785909159452,8.624349866334086,1,15,36
0.2364169544976281,6.505287764486947,1,15,38
0.2364169544976281,10.326122715148172,1,15,44
0.28077640640441515,7.019496755312248,1,15,51
0.1513878188659976,8.490086485513135,1,17,18
0.2364169544976277,8.167008602987679,1,17,19
0.1513878188659976,1.0036528601834904,1,17,20
0.5,16.822922894630512,1,17,22
0.1513878188659976,15.567732440096927,1,17,26
0.3498140741376591,10.969024979659547,1,17,27
0.5,10.727866854829417,1,17,36
0.2364169544976277,5.3461274220308255,1,17,42
0.1513878188659976,10.46470227503525,1,17,44
0.3498140741376592,7.3735502118283645,1,17,55
0.1513878188659976,2.465544092572461,1,17,56
0.1513878188659976,5.0079270195884025,1,17,59
0.2364169544976277,14.108188630442045,1,17,60
0.2364169544976277,2.635187414621214,1,17,65
0.2364169544976277,1.1872385885011898,1,17,69
0.3498140741376591,11.643252031158465,1,18,27
0.1513878188659976,7.0323120035104925,1,18,35
0.2364169544976277,8.98451739523032,1,18,42
0.3375654352833232,11.050504466084616,1,18,51
0.1513878188659976,2.2573306828608004,1,18,56
0.2364169544976277,9.15787501364801,1,18,60
0.2364169544976277,1.8792616719541728,1,18,65
0.2364169544976277,4.5813660759201795,1,18,69
0.3807785909159452,9.81453819017883,1,19,22
0.23641695449762765,4.803022622105915,1,19,25
0.23641695449762765,11.643029029363055,1,19,31
0.23641695449762765,11.517392874283965,1,19,34
0.3807785909159452,9.311178092657382,1,19,36
0.2364169544976281,6.9320202118839465,1,19,39
0.23641695449762765,0.7395665454404751,1,19,48
0.2364169544976281,3.513704662655158,1,19,56
0.23641695449762765,0.0049787220942434365,1,19,58
0.23641695449762765,2.870394111794024,1,19,65
0.2364169544976277,4.834030713860827,1,20,25
0.2364169544976277,3.7869495418452663,1,20,34
0.1513878188659976,5.9968756090601785,1,20,35
0.2364169544976277,4.813162770457502,1,20,37
0.1513878188659976,5.851828576526472,1,20,39
0.1513878188659976,5.0103977646209845,1,20,49
0.3498140741376592,7.5058004809259335,1,20,51
0.3498140741376592,9.440095925231741,1,20,55
0.2364169544976277,5.234871951522613,1,20,60
0.2364169544976277,3.15389388306461,1,20,64
0.2364169544976277,1.3684368003976513,1,20,65
0.3807785909159452,10.212304349193346,1,22,25
0.5725513456002113,23.41650919817427,1,22,27
0.3807785909159452,10.086367740297797,1,22,31
0.3807785909159452,10.090296205119266,1,22,34
0.4999999999999999,17.237954186958994,1,22,35
0.4564984440207471,19.1160522808708,1,22,37
0.4564984440207471,16.01401219775916,1,22,42
0.349814074137659,10.092568135835666,1,22,44
0.349814074137659,10.6100114389814,1,22,49
0.3861114478828094,15.417318296097063,1,22,51
0.4999999999999999,10.659099598286428,1,22,53
0.3861114478828094,19.368347841074208,1,22,55
0.4999999999999999,10.78736482026614,1,22,56
0.4999999999999999,13.272216099962998,1,22,57
0.3807785909159452,9.838263304623016,1,22,58
0.4999999999999999,20.302660138950237,1,22,59
0.4564984440207471,17.475417646888108,1,22,60
0.4564984440207471,10.356119056194494,1,22,65
0.23641695449762765,8.865395690979181,1,25,34
0.23641695449762765,8.464765772930841,1,25,37
0.2364169544976281,9.651426916534014,1,25,44
0.28077640640441515,8.440655502735506,1,25,51
0.456498444020747,9.752995839658157,1,25,53
0.4564984440207471,7.0546067778710695,1,25,55
0.2364169544976281,2.2803550537030968,1,25,56
0.2364169544976281,9.838353868494902,1,25,57
0.2364169544976281,10.717199717845592,1,25,59
0.1513878188659976,11.282635476150432,1,26,38
0.2364169544976277,4.483188819504399,1,26,42
0.2364169544976277,3.1395481874243725,1,26,48
0.1513878188659976,4.222630617079904,1,26,59
0.4564984440207471,21.143231882281874,1,27,31
0.3807785909159452,11.505024339826472,1,27,34
0.4564984440207471,18.377778250315487,1,27,37
0.630901122629986,17.708518185829153,1,27,51
0.5725513456002113,15.267340534306605,1,27,53
0.3861114478828094,19.047390082097305,1,27,55
0.4999999999999999,12.798345426433508,1,27,56
0.349814074137659,12.106600626116569,1,27,57
0.4564984440207471,15.20481947676285,1,27,58
0.349814074137659,12.065024723622635,1,27,59
0.3807785909159452,10.997323602935047,1,27,60
0.4564984440207471,12.412270382348346,1,27,65
0.2364169544976281,11.408440930863053,1,31,44
0.456498444020747,10.320289777082014,1,31,53
0.2364169544976281,12.943223950998151,1,31,59
0.456498444020747,12.240946582418921,1,34,36
0.23641695449762765,8.864380653887247,1,34,37
0.2364169544976281,11.282375059317875,1,34,38
0.23641695449762765,6.0850710569902455,1,34,42
0.2364169544976281,9.39413489544135,1,34,49
0.28077640640441515,11.290631590459723,1,34,55
0.2364169544976281,10.059452754985015,1,34,57
0.23641695449762765,1.2098751942173178,1,34,58
0.23641695449762765,9.627515382813657,1,34,60
0.3498140741376591,8.727244499171704,1,35,36
0.1513878188659976,1.8363115109875967,1,35,38
0.1513878188659976,8.012798035041463,1,35,57
0.2364169544976277,15.556643298219266,1,35,60
0.4999999999999999,21.545011340429774,1,36,38
0.3807785909159452,9.017235516638737,1,36,42
0.5725513456002113,14.937836922847008,1,36,53
0.3861114478828094,19.636129953281614,1,36,55
0.3807785909159452,9.64401033805207,1,36,58
0.349814074137659,9.666792682578011,1,36,59
0.4564984440207471,18.020892762092853,1,36,60
0.4564984440207471,13.318862830646884,1,36,64
0.2364169544976281,8.936227806962652,1,37,49
0.28077640640441515,7.3692186381643925,1,37,51
0.23641695449762765,3.3782449515663195,1,37,58
0.2364169544976281,10.630829067730463,1,37,59
0.23641695449762765,7.24865389551306,1,37,69
0.1513878188659976,12.050095368845366,1,38,44
0.1513878188659976,8.12981370878058,1,38,49
0.3498140741376592,7.5640023745092675,1,38,51
0.1513878188659976,13.74663471753294,1,38,57
0.2364169544976277,3.977762455975277,1,38,69
0.3498140741376592,7.752715501871773,1,39,51
0.3375654352833232,8.543363163115616,1,39,55
0.1513878188659976,0.7283316468867547,1,39,56
0.2364169544976281,9.531876243420218,1,42,49
0.28077640640441515,8.140968281418619,1,42,51
0.2364169544976281,15.026031940520422,1,42,57
0.23641695449762765,7.5175444768770205,1,42,60
0.23641695449762765,7.799629292895587,1,42,69
0.3375654352833232,11.169580148581446,1,44,51
0.2364169544976277,3.335616523775318,1,44,58
0.2364169544976277,2.8456185281074227,1,44,69
0.2364169544976281,2.5021300243496505,1,48,49
0.28077640640441515,9.799358808494825,1,48,55
0.23641695449762765,1.2504634492845064,1,48,58
0.2364169544976281,0.3648660055173805,1,48,59
0.23641695449762765,2.663799466371556,1,48,69
0.3375654352833232,10.291305495798293,1,49,55
0.2364169544976277,3.3502360347699134,1,49,58
0.43040292655585183,17.68191748126668,1,51,55
0.4564984440207473,7.280166912362099,1,51,58
0.337565435283323,13.067513412787305,1,51,59
0.28077640640441504,6.801939181943194,1,51,60
0.28077640640441504,7.600074555603669,1,51,65
0.3861114478828094,8.895652453378515,1,53,55
0.349814074137659,2.824181343817294,1,53,56
0.3807785909159452,2.2770222850192674,1,53,58
0.349814074137659,2.7398270011934933,1,53,59
0.4564984440207471,4.017138664132471,1,53,65
0.337565435283323,12.014666754585075,1,55,59
0.4564984440207473,11.374063797989635,1,55,60
0.28077640640441504,10.221740162108702,1,55,64
0.28077640640441504,8.143302093043571,1,55,69
0.1513878188659976,3.4743290673707663,1,56,57
0.1513878188659976,3.604580853871484,1,57,59
0.2364169544976277,8.435453625219775,1,57,69
0.23641695449762765,2.130189884454204,1,60,65
0.2364169544976281,2.4630950123125563,2,3,5
0.23641695449762765,11.527664193166494,2,3,19
0.2364169544976281,9.32938344911097,2,3,37
0.23641695449762765,8.664085712768099,2,3,38
0.28077640640441515,7.754846978223089,2,3,51
0.2364169544976281,1.2744484595026506,2,3,69
0.337565435283323,17.924890233748812,2,4,5
0.337565435283323,13.623519541100151,2,4,6
0.3861114478828093,19.54230078710149,2,4,9
0.28077640640441504,11.233408255906815,2,4,14
0.28077640640441504,12.30618185750701,2,4,16
0.337565435283323,9.760958089124172,2,4,24
0.28077640640441504,10.93543190806775,2,4,35
0.28077640640441504,10.956297552958267,2,4,38
0.28077640640441504,11.173775417049944,2,4,39
0.337565435283323,16.396034210567038,2,4,42
0.34981407413765897,12.351358910482313,2,4,46
0.4564984440207473,26.195390239994275,2,4,60
0.337565435283323,16.663653097222415,2,4,65
0.1513878188659976,3.546989560560041,2,5,6
0.5,8.531802209884226,2,5,9
0.1513878188659976,7.1903170116003885,2,5,11
0.2364169544976277,7.290322365051516,2,5,14
0.2364169544976277,5.956542091807116,2,5,19
0.1513878188659976,0.8890800954108862,2,5,24
0.5,3.3097786308413326,2,5,30
0.1513878188659976,5.877322164310742,2,5,37
0.2364169544976277,6.822769889170673,2,5,38
0.3498140741376591,1.0973409758943935,2,5,53
0.1513878188659976,2.878661090896524,2,5,69
0.2364169544976277,2.189896448218427,2,6,16
0.1513878188659976,15.441855512382785,2,6,33
0.1513878188659976,4.289314922653468,2,6,46
0.3498140741376592,7.280096034533312,2,6,51
0.5,7.550979947363722,2,6,53
0.4999999999999999,18.32945774790165,2,9,11
0.4999999999999999,12.796231616240195,2,9,13
0.4564984440207471,15.288060115708372,2,9,14
0.4564984440207471,9.151091401049866,2,9,16
0.4999999999999999,9.840759479413473,2,9,24
0.4999999999999999,9.805775832236355,2,9,30
0.4999999999999999,14.564554779925555,2,9,37
0.3807785909159452,8.661157005330374,2,9,38
0.4564984440207471,10.08359593429578,2,9,39
0.349814074137659,9.186313697894477,2,9,42
0.4564984440207471,13.578188155779527,2,9,43
0.4999999999999999,9.845790142852847,2,9,53
0.349814074137659,8.603203160403286,2,9,66
0.349814074137659,7.793233789587957,2,9,69
0.2364169544976277,2.138696368546107,2,11,16
0.1513878188659976,3.681292509936074,2,11,37
0.2364169544976277,9.434337565391726,2,11,38
0.1513878188659976,5.78596981023669,2,11,46
